"time, s","I, Amp"
2363.19,0.0004070084
2364.07,0.0004463913
2365.38,0.0004231161
2366.26,0.0004600328
2367.14,0.0004349079
2368.03,0.0004285881
2369.35,0.0004325957
2370.24,0.0004348308
2371.12,0.0004303607
2372.0,0.0004451582
2373.31,0.000442692
2374.19,0.000421883
2375.08,0.0004194938
2376.39,0.0004356785
2377.27,0.0004275862
2378.15,0.0004026154
2379.03,0.0004204187
2380.35,0.0003939065
2381.23,0.000421883
2382.12,0.0004566417
2383.0,0.0004419213
2384.31,0.000452634
2385.19,0.0004585685
2386.08,0.0004732118
2387.39,0.0004272779
2388.27,0.0004241951
2389.15,0.0004349849
2390.03,0.0004387613
2391.35,0.000468973
2392.24,0.0004594162
2393.15,0.0004607264
2394.04,0.0004520175
2395.35,0.0004648111
2396.24,0.000492094
2397.12,0.000482152
2398.0,0.0004649653
2399.32,0.0004696666
2400.2,0.0004304378
2401.09,0.0004698978
2402.41,0.0004794545
2403.29,0.000454792
2404.17,0.0004586455
2405.05,0.0004461601
2406.36,0.0004924794
2407.24,0.0004638092
2408.13,0.0005105909
2409.01,0.0004747532
2410.32,0.0004465455
2411.2,0.0004536359
2412.09,0.0004561022
2413.4,0.0004576436
2414.28,0.0004353703
2415.17,0.0004349849
2416.05,0.0004429232
2417.37,0.0004606493
2418.25,0.000470129
2419.13,0.0004430003
2420.01,0.0004455436
2421.33,0.0004513239
2422.21,0.0004364493
2423.09,0.000451478
2424.41,0.0004238868
2425.29,0.0004445417
2426.17,0.000442769
2427.05,0.0004228078
2428.37,0.0004594933
2429.25,0.0004245034
2430.13,0.0004467767
2431.01,0.0004200333
2432.33,0.0003898217
2433.21,0.0004044651
2434.09,0.0004116326
2435.41,0.0004307461
2436.29,0.0004644258
2437.17,0.0004420754
2438.06,0.0004557939
2439.38,0.0004589538
2440.25,0.0004446187
2441.14,0.0004994157
2442.02,0.0004688959
2443.34,0.0004659672
2444.22,0.0004420754
2445.1,0.0004191855
2446.41,0.0004659672
2447.3,0.0004628073
2448.18,0.0004184148
2449.06,0.0004313626
2450.38,0.0004411506
2451.26,0.0004194938
2452.14,0.000393367
2453.02,0.0004458518
2454.33,0.0004796857
2455.21,0.0004578748
2456.1,0.0004276633
2457.41,0.000441613
2458.3,0.0004401486
2459.18,0.0004487034
2460.06,0.0004957163
2461.38,0.0005222285
2462.25,0.0004850036
2463.14,0.0004791462
2464.01,0.0004728265
2465.33,0.0004643487
2466.21,0.000454792
2467.09,0.0004123262
2468.41,0.0004265072
2469.29,0.0004053899
2470.18,0.0004578748
2471.06,0.0004463913
2472.37,0.0004544837
2473.28,0.0004456977
2474.17,0.0004654277
2475.05,0.0004724411
2476.37,0.0004583373
2477.25,0.0004036173
2478.13,0.0004596474
2479.01,0.0004766799
2480.33,0.0004497824
2481.21,0.0004868532
2482.09,0.0004695124
2483.41,0.0004445417
2484.3,0.0004600328
2485.18,0.0004465455
2486.06,0.0004557939
2487.38,0.0004487805
2488.26,0.0004441563
2489.14,0.0004858513
2490.02,0.0004576436
2491.34,0.0004533277
2492.22,0.0004298983
2493.1,0.0004430003
2494.41,0.0004287422
2495.3,0.0004444646
2496.18,0.0004726723
2497.06,0.0004642716
2498.38,0.0004552544
2499.25,0.0004820749
2500.14,0.0004625761
2501.02,0.0004874698
2502.34,0.0004564875
2503.22,0.0004566417
2504.1,0.0004513239
2505.42,0.0004462372
2506.3,0.0004285881
2507.18,0.0004692813
2508.06,0.0004470079
2509.38,0.0004446958
2510.26,0.0004749844
2511.14,0.0004360639
2512.02,0.0004472391
2513.34,0.000435062
2514.22,0.0004666608
2515.1,0.000475601
2516.43,0.0004870845
2517.3,0.0005122865
2518.18,0.0005233846
2519.06,0.0005186833
2520.38,0.000517219
2521.26,0.0004805335
2522.14,0.000502113199999999
2523.02,0.0004706685
2524.34,0.0004891654
2525.22,0.0004633468
2526.1,0.0004682023
2527.42,0.0004785297
2528.3,0.0004980285
2529.18,0.0004680481
2530.06,0.0004448499
2531.37,0.0004463913
2532.25,0.0004682793
2533.14,0.000506660399999999
2534.02,0.0004825373
2535.34,0.0004507844
2536.22,0.0004884717
2537.1,0.0004432315
2538.42,0.0004626532
2539.3,0.00048878
2540.18,0.0004499365
2541.06,0.000466815
2542.38,0.0004436939
2543.26,0.0004376824
2544.14,0.0004496283
2545.02,0.0004469308
2546.34,0.0004682793
2547.22,0.0004627302
2548.1,0.0004655819
2549.42,0.0004551773
2550.3,0.0004255053
2551.19,0.0004396091
2552.07,0.0004473162
2553.42,0.000451555
2554.3,0.0004281257
2555.19,0.0004269696
2556.07,0.000392365
2557.39,0.0003887427
2558.26,0.0003788007
2559.15,0.0004180295
2560.03,0.0004020759
2561.34,0.0004366805
2562.22,0.0003783383
2563.11,0.0003811128
2564.42,0.0003776446
2565.31,0.000359456
2566.19,0.0003797255
2567.07,0.0003883574
2568.39,0.0004211123
2569.26,0.0003762574
2570.15,0.0003855058
2571.03,0.0004063148
2572.35,0.0004201875
2573.23,0.0004299754
2574.11,0.0004188772
2575.43,0.0004576436
2576.31,0.0004292817
2577.19,0.0004708226
2578.07,0.0004512468
2579.39,0.000439455
2580.26,0.0004061606
2581.15,0.0004134823
2582.03,0.0004557168
2583.35,0.0004218059
2584.23,0.0004411506
2585.11,0.00042959
2586.0,0.0004272779
2587.31,0.0004215747
2588.19,0.0004013823
2589.07,0.0004017676
2590.39,0.0004080103
2591.27,0.0004207269
2592.15,0.000442692
2593.03,0.0004265072
2594.35,0.0004178753
2595.23,0.0004406111
2596.11,0.0004463143
2597.43,0.0004315939
2598.31,0.0004396091
2599.19,0.000432827
2600.07,0.0004347537
2601.38,0.0004275091
2602.26,0.0004927877
2603.14,0.0004389155
2604.02,0.0004429232
2605.34,0.0004113243
2606.22,0.0004113243
2607.1,0.0004434627
2608.41,0.0004070084
2609.3,0.000430669
2610.18,0.0004396091
2611.07,0.000448241
2612.39,0.0004577978
2613.26,0.0004584143
2614.15,0.0004084727
2615.03,0.0004340601
2616.34,0.0004208811
2617.22,0.0004042339
2618.1,0.0004041568
2619.42,0.0004224996
2620.31,0.0004401486
2621.19,0.0004337518
2622.07,0.0004581831
2623.39,0.000450399
2624.27,0.0004406881
2625.15,0.0004456977
2626.03,0.0004268925
2627.35,0.0004472391
2628.23,0.0004551003
2629.11,0.0004927877
2630.42,0.0004663525
2631.31,0.0004841558
2632.19,0.0004562563
2633.1,0.0004502448
2634.42,0.0004903214
2635.3,0.0004561022
2636.19,0.0004757551
2637.07,0.0004557939
2638.39,0.0004332123
2639.27,0.0004434627
2640.15,0.0004099371
2641.04,0.0004337518
2642.35,0.0004201875
2643.24,0.0004457748
2644.12,0.0004495512
2645.01,0.000440534
2646.33,0.0004330582
2647.21,0.0004161027
2648.09,0.0004242722
2649.41,0.0004082415
2650.29,0.0004031549
2651.17,0.0004252741
2652.05,0.0004490888
2653.37,0.000404388
2654.26,0.000427432
2655.15,0.000433906
2656.03,0.000455871
2657.35,0.0004521716
2658.23,0.0004661984
2659.11,0.0004502448
2660.42,0.0004280486
2661.3,0.0004151779
2662.19,0.000436218
2663.07,0.0004391467
2664.38,0.0004846182
2665.26,0.0004472391
2666.15,0.0004403027
2667.03,0.0004305149
2668.35,0.0004402257
2669.23,0.0004151779
2670.11,0.0004130199
2671.0,0.0004378365
2672.31,0.0004342913
2673.19,0.0004309773
2674.07,0.0004256594
2675.39,0.0004446187
2676.27,0.0004680481
2677.15,0.0004243492
2678.03,0.0004533277
2679.35,0.000443848
2680.23,0.0004559481
2681.11,0.0004801481
2682.0,0.000494252
2683.32,0.0004494741
2684.2,0.0004206499
2685.08,0.0004206499
2686.39,0.0004611118
2687.27,0.0004708997
2688.15,0.0004808418
2689.03,0.000496949499999999
2690.35,0.0004957163
2691.23,0.000493173
2692.11,0.0004446187
2693.0,0.0004628844
2694.31,0.0004789151
2695.2,0.0004462372
2696.08,0.0004674316
2697.39,0.000447085
2698.27,0.0004769882
2699.16,0.0004616513
2700.04,0.0004337518
2701.35,0.0004561022
2702.23,0.0004584914
2703.11,0.000494637399999999
2704.0,0.0004511697
2705.31,0.0004407652
2706.2,0.0004157174
2707.08,0.0004641946
2708.4,0.0004484722
2709.27,0.000464657
2710.16,0.0004574124
2711.04,0.000447085
2712.35,0.0004766799
2713.27,0.000468973
2714.15,0.0004815354
2715.03,0.0004564105
2716.35,0.0004590309
2717.23,0.0004958705
2718.11,0.0004465455
2719.0,0.0004645029
2720.31,0.0004684335
2721.2,0.0004648111
2722.08,0.0004752927
2723.39,0.0004279715
2724.27,0.0004651194
2725.16,0.0004593391
2726.04,0.0004544837
2727.36,0.0004705914
2728.24,0.0004536359
2729.12,0.000440534
2730.01,0.0004395321
2731.32,0.0004655819
2732.2,0.0004965641
2733.08,0.0004947144
2734.39,0.0005056584
2735.27,0.000479917
2736.15,0.0005063521
2737.03,0.0004850036
2738.35,0.0004851577
2739.23,0.0004736742
2740.11,0.0004524799
2741.0,0.000479917
2742.31,0.0004610347
2743.2,0.000467894
2744.08,0.0004654277
2745.4,0.0004386843
2746.28,0.0004793775
2747.16,0.0004444646
2748.04,0.0004208811
2749.36,0.0004208811
2750.24,0.0004221913
2751.12,0.0004270467
2752.0,0.0004448499
2753.32,0.0004410735
2754.2,0.0004507844
2755.08,0.0004695895
2756.39,0.0004554856
2757.27,0.0004731347
2758.16,0.000464657
2759.04,0.0004757551
2760.36,0.0004458518
2761.24,0.0004535589
2762.12,0.0004676628
2763.0,0.0004663525
2764.31,0.0004500907
2765.2,0.000499646899999999
2766.08,0.00048878
2767.4,0.000467894
2768.28,0.000467894
2769.16,0.0004883176
2770.05,0.0004704373
2771.36,0.0004752156
2772.25,0.0004716704
2773.13,0.0004957163
2774.01,0.0004758322
2775.32,0.0004466226
2776.21,0.0004499365
2777.08,0.0004779131
2778.4,0.0004103995
2779.28,0.0004242722
2780.16,0.000436218
2781.05,0.0004107849
2782.36,0.000428511
2783.24,0.0004282798
2784.13,0.0004114785
2785.01,0.0004106307
2786.33,0.0004540984
2787.21,0.0004307461
2788.09,0.0004354474
2789.4,0.000490090199999999
2790.28,0.0004880093
2791.16,0.0004595704
2792.04,0.0004492429
2793.38,0.0004703602
2794.27,0.0004910921
2795.15,0.0004564875
2796.03,0.0004753698
2797.35,0.0004849265
2798.23,0.0004825373
2799.11,0.0004782214
2800.0,0.0004641946
2801.32,0.0004528653
2802.2,0.0004779902
2803.08,0.0004910921
2804.4,0.000447085
2805.28,0.0004468538
2806.16,0.000468973
2807.04,0.0004342142
2808.36,0.0004604181
2809.24,0.0004621908
2810.12,0.0004465455
2811.01,0.0004117097
2812.33,0.0003997638
2813.21,0.0004073937
2814.09,0.0004618825
2815.4,0.0004601098
2816.28,0.0004475474
2817.16,0.0004201875
2818.04,0.0004430773
2819.36,0.0004136365
2820.24,0.0004503219
2821.12,0.000421883
2822.01,0.0004249658
2823.32,0.0003962957
2824.2,0.0004287422
2825.08,0.0004281257
2826.4,0.000441613
2827.28,0.0004436168
2828.16,0.0004265072
2829.04,0.0004345225
2830.36,0.0004235785
2831.24,0.0004665838
2832.13,0.0004499365
2833.01,0.0004329811
2834.32,0.0004296671
2835.21,0.0004374512
2836.09,0.0004630385
2837.41,0.0004776819
2838.28,0.0004823832
2839.16,0.0004472391
2840.04,0.0004372199
2841.36,0.0004209582
2842.24,0.0004512468
2843.12,0.0004661984
2844.0,0.0004445417
2845.32,0.0004577207
2846.2,0.0004841558
2847.08,0.000437297
2848.39,0.000453713
2849.27,0.00045695
2850.16,0.0004758322
2851.04,0.0004380677
2852.36,0.000477759
2853.24,0.000483308
2854.12,0.0004631156
2855.01,0.0004607264
2856.32,0.0004534047
2857.21,0.0004492429
2858.09,0.0004559481
2859.41,0.0004503219
2860.28,0.0004560251
2861.17,0.0004395321
2862.05,0.0004030008
2863.36,0.0004167193
2864.24,0.0004386843
2865.12,0.0004700519
2866.01,0.0004298213
2867.32,0.0004472391
2868.21,0.0004433856
2869.09,0.0004510156
2870.41,0.0004592621
2871.29,0.0004836934
2872.17,0.0004650424
2873.08,0.0004497824
2874.39,0.0004816125
2875.27,0.0004698978
2876.16,0.0004782214
2877.04,0.0004529423
2878.35,0.0004221142
2879.23,0.0004149467
2880.12,0.0004759093
2881.0,0.0004774507
2882.32,0.0004572583
2883.2,0.0004157944
2884.08,0.0003602267
2885.4,0.0003911319
2886.28,0.0003534445
2887.16,0.0004207269
2888.04,0.0004527882
2889.36,0.0004288964
2890.24,0.0004487805
2891.13,0.0004359098
2892.01,0.0004583373
2893.33,0.0004430773
2894.21,0.0004348308
2895.09,0.0004493971
2896.41,0.0004398403
2897.29,0.0004063918
2898.17,0.0003889739
2899.05,0.0004281257
2900.37,0.0004325187
2901.25,0.0004137906
2902.13,0.0004553315
2903.01,0.0004021529
2904.33,0.000401151
2905.21,0.0004391467
2906.09,0.0004288964
2907.41,0.0004146384
2908.29,0.0004234244
2909.17,0.0003954479
2910.05,0.0004127887
2911.37,0.0004299754
2912.25,0.0004441563
2913.13,0.0004254282
2914.01,0.0004179524
2915.33,0.0004399174
2916.22,0.0004659672
2917.1,0.0004686647
2918.41,0.0004107078
2919.3,0.0004594162
2920.18,0.0004231932
2921.06,0.0004224996
2922.37,0.0004507844
2923.26,0.0004232702
2924.14,0.0003847351
2925.03,0.0004126345
2926.34,0.000426276
2927.22,0.000440457
2928.11,0.0004453894
2929.42,0.0004265843
2930.3,0.0004069313
2931.19,0.0004467767
2932.07,0.0004090893
2933.38,0.0004356785
2934.27,0.0004374512
2935.15,0.0003861994
2936.03,0.0003670089
2937.35,0.0004213435
2938.23,0.0004352161
2939.11,0.0004199563
2940.43,0.0003962186
2941.31,0.0004174129
2942.19,0.0004258136
2943.07,0.0004233473
2944.39,0.0004097059
2945.28,0.0004168734
2946.16,0.0004189543
2947.04,0.0004429232
2948.36,0.0004390696
2949.24,0.0004294358
2950.13,0.0004276633
2951.01,0.0004454665
2952.33,0.0004364493
2953.24,0.0004551773
2954.12,0.0004430773
2955.0,0.0004597245
2956.32,0.0004238868
2957.2,0.0004437709
2958.09,0.0004248116
2959.4,0.0004148696
2960.28,0.0004386843
2961.17,0.0004338289
2962.05,0.0004147155
2963.37,0.0004348308
2964.25,0.0004675857
2965.13,0.0004366034
2966.01,0.0004402257
2967.33,0.000425197
2968.22,0.0004222683
2969.1,0.0004228078
2970.41,0.0004313626
2971.29,0.0003902071
2972.17,0.0004113243
2973.05,0.000442692
2974.37,0.000448164
2975.25,0.0004128657
2976.13,0.0004307461
2977.01,0.0004250429
2978.33,0.0004301296
2979.22,0.0004258136
2980.1,0.0004382219
2981.41,0.0004407652
2982.29,0.0004322875
2983.18,0.0004265072
2984.05,0.0004846182
2985.37,0.0004374512
2986.25,0.0004440792
2987.13,0.0004483181
2988.02,0.0004671233
2989.34,0.0004484722
2990.22,0.0004486264
2991.1,0.0004590309
2992.42,0.0004641946
2993.29,0.0004248116
2994.18,0.0004488576
2995.05,0.0004590309
2996.37,0.0004846953
2997.25,0.0004591079
2998.14,0.0004260448
2999.02,0.0004535589
3000.34,0.0004519404
3001.22,0.0004584143
3002.1,0.0004817666
3003.42,0.000453713
3004.3,0.0004628844
3005.18,0.000452634
3006.06,0.000467971
3007.38,0.0004574895
3008.25,0.0004380677
3009.13,0.0004253511
3010.01,0.0004238097
3011.33,0.0003897447
3012.22,0.000419648
3013.1,0.0004419213
3014.41,0.0004147155
3015.29,0.0004194938
3016.17,0.0004359098
3017.05,0.000442692
3018.37,0.0004477786
3019.25,0.0004288964
3020.13,0.000391209
3021.02,0.0003992243
3022.33,0.0003960644
3023.22,0.0004151779
3024.1,0.000440534
3025.42,0.0004514009
3026.3,0.0004533277
3027.18,0.0004399945
3028.05,0.0004222683
3029.37,0.0004450812
3030.25,0.0004212664
3031.14,0.0004278944
3032.02,0.000432904
3033.36,0.0004758322
3034.24,0.0004528653
3035.13,0.0004577207
3036.01,0.0004461601
3037.32,0.0004555627
3038.2,0.0004174129
3039.08,0.0004332123
3040.4,0.000432904
3041.28,0.0004045422
3042.17,0.0003963727
3043.05,0.000394446
3044.37,0.0004188772
3045.25,0.0004106307
3046.13,0.0004103995
3047.02,0.0004271238
3048.33,0.0004388384
3049.22,0.0004343684
3050.1,0.0004169505
3051.41,0.0004446958
3052.29,0.000430669
3053.18,0.0004302066
3054.05,0.0004717475
3055.37,0.0004399174
3056.25,0.0004420754
3057.14,0.0004958705
3058.03,0.000439455
3059.34,0.0004401486
3060.23,0.0004147155
3061.11,0.0004398403
3062.43,0.0004003033
3063.31,0.000423039
3064.19,0.0004291276
3065.07,0.000430592
3066.38,0.000435062
3067.26,0.0004353703
3068.15,0.0004567187
3069.03,0.0004544067
3070.35,0.0004492429
3071.23,0.0004776048
3072.11,0.0004507844
3073.43,0.0004524028
3074.31,0.0004459289
3075.19,0.000422962
3076.08,0.0004282798
3077.39,0.0004345225
3078.27,0.0004501678
3079.15,0.0004358327
3080.03,0.0004411506
3081.35,0.0004751385
3082.23,0.0004023071
3083.11,0.0004312085
3084.43,0.0004502448
3085.31,0.0004611888
3086.19,0.0004478557
3087.08,0.000460264
3088.39,0.0004675086
3089.27,0.0004507844
3090.15,0.0004413818
3091.04,0.0004077791
3092.36,0.0004399174
3093.24,0.0004118638
3094.12,0.000424041
3095.0,0.0004830768
3096.32,0.0004656589
3097.2,0.0004627302
3098.08,0.000472287
3099.4,0.0004551003
3100.28,0.0004626532
3101.16,0.0004577207
3102.05,0.0004617283
3103.36,0.0004623449
3104.25,0.000415332
3105.13,0.0004575666
3106.01,0.0004296671
3107.32,0.0004829998
3108.2,0.0004618054
3109.09,0.0004463913
3110.4,0.000473443
3111.29,0.0004866991
3112.17,0.0004557168
3113.07,0.0004647341
3114.39,0.0004592621
3115.27,0.0004570271
3116.15,0.0004204187
3117.03,0.0004166422
3118.35,0.0004614201
3119.24,0.0004711309
3120.12,0.00040986
3121.0,0.0004208811
3122.32,0.0004295129
3123.2,0.0004259677
3124.08,0.0003806503
3125.4,0.0003894364
3126.28,0.0003939835
3127.16,0.0003954479
3128.04,0.0003870472
3129.36,0.0004140989
3130.24,0.0004387613
3131.13,0.0003778758
3132.01,0.000369244
3133.32,0.0004035403
3134.2,0.0004212664
3135.09,0.0004092435
3136.4,0.0004155632
3137.29,0.0004177212
3138.17,0.0004351391
3139.05,0.0004223454
3140.37,0.0004395321
3141.25,0.0004528653
3142.13,0.0004694354
3143.01,0.0004608035
3144.33,0.0004663525
3145.22,0.00046905
3146.1,0.0004633468
3147.42,0.0004443104
3148.3,0.0004511697
3149.18,0.0004419984
3150.06,0.0004548691
3151.37,0.0004540984
3152.25,0.0004623449
3153.14,0.0004695895
3154.02,0.0004984138
3155.34,0.0004715163
3156.22,0.0004546378
3157.1,0.0004628844
3158.42,0.0004858513
3159.3,0.0004989533
3160.19,0.0004331352
3161.07,0.000461343
3162.39,0.0004615742
3163.26,0.0004498595
3164.14,0.000475601
3165.03,0.0004729035
3166.35,0.0004268925
3167.23,0.0004549461
3168.11,0.0004237327
3169.43,0.0004173358
3170.31,0.0004378365
3171.19,0.000452557
3172.07,0.00045695
3173.39,0.0004055441
3174.26,0.0004424608
3175.14,0.0004307461
3176.03,0.0004391467
3177.35,0.0004221913
3178.23,0.0004336747
3179.11,0.000460341
3180.43,0.000453713
3181.31,0.000422962
3182.19,0.0004067772
3183.07,0.0004037715
3184.39,0.0003970663
3185.26,0.0004149467
3186.15,0.0004511697
3187.03,0.0004477015
3188.35,0.0004316709
3189.23,0.0004389155
3190.11,0.0004371429
3191.0,0.0004606493
3192.31,0.0004527882
3193.22,0.0004830768
3194.1,0.0004744449
3195.42,0.0004684335
3196.3,0.0004672004
3197.18,0.0004726723
3198.06,0.0004325187
3199.38,0.0004619596
3200.26,0.000471285
3201.15,0.0004440022
3202.03,0.0004340601
3203.34,0.0004591079
3204.23,0.000422962
3205.11,0.00045695
3206.42,0.0004598786
3207.3,0.0004278174
3208.19,0.000433906
3209.07,0.0004346766
3210.39,0.0004745991
3211.26,0.0004231161
3212.15,0.0004400716
3213.03,0.000444927
3214.35,0.0004447729
3215.23,0.0004187231
3216.11,0.0004185689
3217.43,0.0004475474
3218.31,0.0004459289
3219.19,0.0004610347
3220.07,0.0004340601
3221.39,0.0004593391
3222.27,0.0004332123
3223.15,0.0004686647
3224.03,0.0004183378
3225.34,0.000426276
3226.23,0.0004513239
3227.11,0.0004134053
3228.43,0.0004161027
3229.3,0.0004236556
3230.19,0.0004325187
3231.07,0.0004376053
3232.39,0.0004516321
3233.27,0.0004132511
3234.15,0.000387895
3235.03,0.0004242722
3236.35,0.0004247346
3237.24,0.0003930587
3238.12,0.0004018447
3239.0,0.000389051
3240.31,0.0004370658
3241.19,0.0004842329
3242.07,0.0004403027
3243.39,0.0004559481
3244.27,0.0004521716
3245.15,0.0004766799
3246.03,0.0004556398
3247.35,0.0004272008
3248.23,0.0004221913
3249.11,0.0004255824
3250.43,0.0004320563
3251.3,0.0004115555
3252.19,0.0004000721
3253.07,0.0004465455
3254.38,0.000419648
3255.26,0.0003987619
3256.15,0.000426353
3257.03,0.0004517863
3258.34,0.0004320563
3259.23,0.0004075479
3260.11,0.0004352161
3261.0,0.0004290505
3262.31,0.0004535589
3263.19,0.0004214977
3264.07,0.0004442334
3265.38,0.0004692813
3266.26,0.0004316709
3267.15,0.000421883
3268.03,0.000451478
3269.35,0.0004184919
3270.23,0.0004201875
3271.11,0.0004359098
3272.43,0.000437297
3273.33,0.0004414589
3274.21,0.0004611888
3275.1,0.0004800711
3276.41,0.000431748
3277.3,0.0004200333
3278.18,0.0004421525
3279.06,0.0004615742
3280.38,0.0004281257
3281.26,0.0004298213
3282.14,0.0004170275
3283.02,0.0004267384
3284.34,0.0004386843
3285.22,0.0004433856
3286.1,0.0004484722
3287.42,0.000440534
3288.3,0.0003970663
3289.18,0.0004330582
3290.06,0.00040986
3291.38,0.000450399
3292.26,0.0004699749
3293.14,0.0004628844
3294.02,0.0004411506
3295.34,0.0004493971
3296.22,0.0004386843
3297.11,0.0004456206
3298.42,0.000464657
3299.31,0.0004927106
3300.19,0.000473366
3301.07,0.0004672004
3302.38,0.0004631156
3303.26,0.0004496283
3304.15,0.0004571041
3305.03,0.0004288193
3306.35,0.0004461601
3307.23,0.0005009571
3308.11,0.0004725952
3309.0,0.0004639634
3310.31,0.000475601
3311.2,0.0004399174
3312.07,0.0004584143
3313.39,0.0004446187
3314.26,0.0004714392
3315.14,0.000473443
3316.02,0.0004533277
3317.34,0.0004255053
3318.22,0.0004508614
3319.11,0.0004530964
3320.42,0.0004691271
3321.3,0.0004639634
3322.19,0.0004548691
3323.06,0.0004729035
3324.38,0.0004672774
3325.26,0.0004390696
3326.15,0.0004431544
3327.03,0.0004544067
3328.35,0.0004458518
3329.23,0.0004675857
3330.12,0.0004803023
3331.0,0.0004351391
3332.31,0.0004675086
3333.19,0.0004544837
3334.07,0.0004436168
3335.38,0.0004440792
3336.26,0.0004559481
3337.15,0.0004245805
3338.03,0.0004782214
3339.35,0.0004443104
3340.23,0.0004208811
3341.11,0.0004396862
3342.0,0.0004395321
3343.31,0.00045695
3344.2,0.0004357556
3345.07,0.000452557
3346.39,0.0004379136
3347.27,0.0004275862
3348.15,0.0004579519
3349.03,0.0004148696
3350.34,0.000421883
3351.22,0.000405467
3352.11,0.0004147155
3353.02,0.0004288964
3354.34,0.0004302837
3355.23,0.0004577207
3356.11,0.000424118
3357.0,0.0004463143
3358.31,0.0004327499
3359.2,0.0004746761
3360.08,0.0004539442
3361.39,0.0004913233
3362.27,0.0004466996
3363.15,0.0004440022
3364.03,0.0004517863
3365.35,0.000448241
3366.23,0.0004640405
3367.11,0.0004817666
3368.0,0.0004364493
3369.31,0.0004708226
3370.2,0.0004584143
3371.07,0.0004754468
3372.39,0.0004687418
3373.27,0.0004517092
3374.15,0.0004480869
3375.03,0.0004651194
3376.35,0.0004514009
3377.23,0.0004598786
3378.11,0.0004265843
3379.0,0.0004462372
3380.31,0.0004487805
3381.2,0.0004726723
3382.07,0.0004638092
3383.39,0.0004880093
3384.27,0.0004314397
3385.15,0.0004258906
3386.03,0.0004443875
3387.35,0.0004441563
3388.23,0.0004324416
3389.11,0.0004546378
3390.0,0.0004187231
3391.31,0.0004378365
3392.19,0.0004419984
3393.07,0.0004486264
3394.38,0.0003995326
3395.26,0.0004225766
3396.15,0.0004313626
3397.03,0.0004238097
3398.35,0.0004560251
3399.23,0.0004480869
3400.11,0.0004545608
3401.43,0.0004343684
3402.31,0.0004773736
3403.19,0.0004372199
3404.07,0.0004508614
3405.39,0.0004870074
3406.27,0.0004782985
3407.15,0.000464657
3408.03,0.0004605722
3409.35,0.0004319021
3410.23,0.0004666608
3411.11,0.0004574124
3412.43,0.0004539442
3413.31,0.0004314397
3414.19,0.0004322104
3415.07,0.0004640405
3416.38,0.0004826915
3417.26,0.000465813
3418.15,0.00041749
3419.03,0.0004443104
3420.34,0.0004345225
3421.22,0.0004685105
3422.11,0.0004360639
3423.42,0.0004384531
3424.3,0.0004551003
3425.18,0.0004584914
3426.06,0.0004516321
3427.38,0.000478838
3428.26,0.0004708997
3429.15,0.0004611888
3430.03,0.0004768341
3431.35,0.0004453123
3432.23,0.0004761405
3433.14,0.0004412276
3434.02,0.0004388384
3435.34,0.0004697437
3436.23,0.0004547149
3437.11,0.0004265072
3438.42,0.0004729035
3439.31,0.0004271238
3440.19,0.0004545608
3441.07,0.0004476245
3442.39,0.0004377594
3443.27,0.0004201104
3444.16,0.0004201875
3445.04,0.0004177212
3446.36,0.0004292047
3447.24,0.0004641946
3448.12,0.0004408423
3449.0,0.0004530964
3450.32,0.0004604181
3451.2,0.0004592621
3452.08,0.000442769
3453.39,0.0004423837
3454.27,0.0004454665
3455.16,0.0004171046
3456.04,0.0004468538
3457.36,0.0004729806
3458.24,0.0004548691
3459.13,0.0004557168
3460.01,0.0004554086
3461.32,0.0004557168
3462.21,0.0004956392
3463.08,0.0004598786
3464.39,0.0004609577
3465.27,0.0004695124
3466.16,0.0004624991
3467.04,0.0004467767
3468.35,0.0004530964
3469.23,0.0004683564
3470.12,0.0004370658
3471.0,0.000442692
3472.32,0.0004444646
3473.2,0.0004437709
3474.08,0.000430592
3475.4,0.0004325957
3476.27,0.0004342913
3477.16,0.0004486264
3478.04,0.0004490117
3479.36,0.0004836163
3480.24,0.0004456977
3481.12,0.0004659672
3482.01,0.000424041
3483.32,0.0004235014
3484.2,0.000433906
3485.08,0.0004479327
3486.39,0.0004357556
3487.27,0.0004070855
3488.16,0.0004101683
3489.04,0.0004184919
3490.36,0.0004253511
3491.24,0.0004192626
3492.13,0.0004183378
3493.01,0.0004527882
3494.32,0.0004242722
3495.21,0.0004428461
3496.08,0.0004113243
3497.4,0.0004379907
3498.28,0.0004508614
3499.16,0.0004875469
3500.04,0.0004567187
3501.36,0.0004315939
3502.24,0.0004577207
3503.12,0.000440457
3504.01,0.0004411506
3505.32,0.0004702061
3506.21,0.0004519404
3507.09,0.0004519404
3508.4,0.0004070084
3509.28,0.0004161027
3510.16,0.0004380677
3511.04,0.0004281257
3512.36,0.0004001491
3513.28,0.0003858141
3514.16,0.0004292817
3515.04,0.0004298213
3516.35,0.00044932
3517.23,0.0004353703
3518.12,0.0004608805
3519.0,0.0004550232
3520.32,0.0004618054
3521.21,0.0004762175
3522.08,0.0004673545
3523.4,0.0004326728
3524.28,0.0004185689
3525.16,0.0004169505
3526.04,0.0004417671
3527.36,0.0004440792
3528.24,0.0004157174
3529.12,0.0004423837
3530.0,0.0004305149
3531.32,0.0004489346
3532.2,0.0004522487
3533.08,0.0004380677
3534.39,0.0004155632
3535.27,0.0004232702
3536.15,0.0003697834
3537.03,0.0004329811
3538.35,0.0004191855
