Time (S),Current Ch1,Voltage Ch1
1119.0,4.0827327244,-0.010378849426000002
1120.0,4.0827327244,-0.010414270627999999
1121.0,4.0830547353,-0.01044647172
1122.0,4.0824107135,-0.010472232593
1123.0,4.0824107135,-0.010333767897
1124.0,4.0824107135,-0.010411050518
1125.0,4.0827327244,-0.010291906477999999
1126.0,4.0827327244,-0.010275805931999999
1127.0,4.0824107135,-0.010411050518
1128.0,4.0824107135,-0.010372409208
1129.0,4.0824107135,-0.010475452703000002
1130.0,4.0827327244,-0.010262925494999998
1131.0,4.0824107135,-0.010349868443000001
1132.0,4.0824107135,-0.010259705386
1133.0,4.0820887026,-0.010301566805
1134.0,4.0830547353,-0.010327327679
1135.0,4.0830547353,-0.010182422764
1136.0,4.0830547353,-0.010314447242
1137.0,4.0833767462,-0.010330547788
1138.0,4.0824107135,-0.010436811392
1139.0,4.0824107135,-0.010266145604
1140.0,4.0827327244,-0.010414270627999999
1141.0,4.0824107135,-0.010208183638
1142.0,4.0820887026,-0.010369189099
1143.0,4.0827327244,-0.010295126587
1144.0,4.0827327244,-0.010308007024000001
1145.0,4.0824107135,-0.010288686368
1146.0,4.0820887026,-0.010311227133
1147.0,4.0827327244,-0.010298346696
1148.0,4.0827327244,-0.010330547788
1149.0,4.0827327244,-0.010240384730000001
1150.0,4.0827327244,-0.010121240689
1151.0,4.0827327244,-0.010317667350999999
1152.0,4.0824107135,-0.01048511303
1153.0,4.0827327244,-0.010279026040999999
1154.0,4.0827327244,-0.010140561345
1155.0,4.0827327244,-0.010182422764
1156.0,4.0824107135,-0.010185642874
1157.0,4.0830547353,-0.010304786913999999
1158.0,4.0827327244,-0.010275805931999999
1159.0,4.0827327244,-0.010266145604
1160.0,4.0824107135,-0.010243604839
1161.0,4.0824107135,-0.010246824949
1162.0,4.0824107135,-0.010240384730000001
1163.0,4.0827327244,-0.010324107570000001
1164.0,4.0820887026,-0.010253265167000002
1165.0,4.0827327244,-0.010250045058
1166.0,4.0827327244,-0.010233944512
1167.0,4.0824107135,-0.010182422764
1168.0,4.0830547353,-0.010327327679
1169.0,4.0824107135,-0.010214623857
1170.0,4.0827327244,-0.010137341235999998
1171.0,4.0827327244,-0.010266145604
1172.0,4.0824107135,-0.010060058614
1173.0,4.0824107135,-0.010208183638
1174.0,4.0824107135,-0.010401390190999999
1175.0,4.0820887026,-0.010304786913999999
1176.0,4.0824107135,-0.010285466259
1177.0,4.0824107135,-0.010272585822
1178.0,4.0830547353,-0.010230724403
1179.0,4.0824107135,-0.010140561345
1180.0,4.0827327244,-0.010298346696
1181.0,4.0824107135,-0.010098699925000001
1182.0,4.0824107135,-0.010166322217999998
1183.0,4.0827327244,-0.010256485276
1184.0,4.0824107135,-0.010114800471000001
1185.0,4.0827327244,-0.010047178178
1186.0,4.0827327244,-0.010204963529
1187.0,4.0824107135,-0.010188862983
1188.0,4.0827327244,-0.010217843966
1189.0,4.0827327244,-0.010027857522000002
1190.0,4.0824107135,-0.010147001563
1191.0,4.0833767462,-0.010085819488
1192.0,4.0824107135,-0.01020174342
1193.0,4.0827327244,-0.010224284184000001
1194.0,4.0827327244,-0.010014977086
1195.0,4.0827327244,-0.010266145604
1196.0,4.0824107135,-0.010085819488
1197.0,4.0827327244,-0.010060058614
1198.0,4.0824107135,-0.010072939051
1199.0,4.0827327244,-0.010050398287
1200.0,4.0827327244,-0.010137341235999998
1201.0,4.0824107135,-0.010211403747000001
1202.0,4.0830547353,-0.01020174342
1203.0,4.0830547353,-0.010130901017
1204.0,4.0824107135,-0.010269365713
1205.0,4.0830547353,-0.010156661891
1206.0,4.0830547353,-0.010214623857
1207.0,4.0827327244,-0.010211403747000001
1208.0,4.0824107135,-0.010031077632
1209.0,4.0827327244,-0.010143781454
1210.0,4.0824107135,-0.01020174342
1211.0,4.0830547353,-0.010069718942
1212.0,4.0824107135,-0.010159882
1213.0,4.0824107135,-0.010175982546
1214.0,4.0824107135,-0.010031077632
1215.0,4.0824107135,-0.01020174342
1216.0,4.0820887026,-0.010089039597
1217.0,4.0827327244,-0.010246824949
1218.0,4.0827327244,-0.010156661891
1219.0,4.0827327244,-0.010137341235999998
1220.0,4.0830547353,-0.010114800471000001
1221.0,4.0824107135,-0.010130901017
1222.0,4.0827327244,-0.009998876539
1223.0,4.0827327244,-0.010166322217999998
1224.0,4.0830547353,-0.010105140143
1225.0,4.0820887026,-0.010153441781999999
1226.0,4.0827327244,-0.010143781454
1227.0,4.0827327244,-0.010060058614
1228.0,4.0824107135,-0.010272585822
1229.0,4.0824107135,-0.01003751785
1230.0,4.0827327244,-0.010224284184000001
1231.0,4.0824107135,-0.010105140143
1232.0,4.0827327244,-0.010182422764
1233.0,4.0827327244,-0.010005316758
1234.0,4.0824107135,-0.010085819488
1235.0,4.0827327244,-0.010092259707
1236.0,4.0824107135,-0.010027857522000002
1237.0,4.0830547353,-0.009918373809
1238.0,4.0824107135,-0.010011756976
1239.0,4.0827327244,-0.010082599379
1240.0,4.0827327244,-0.010150221672
1241.0,4.0827327244,-0.010156661891
1242.0,4.0824107135,-0.010024637413
1243.0,4.0824107135,-0.01007937927
1244.0,4.0827327244,-0.01003751785
1245.0,4.0827327244,-0.010111580362000001
1246.0,4.0824107135,-0.009982775993000001
1247.0,4.0824107135,-0.010063278724
1248.0,4.0830547353,-0.0099151537
1249.0,4.0827327244,-0.010040737958999998
1250.0,4.0824107135,-0.010031077632
1251.0,4.0824107135,-0.010005316758
1252.0,4.0824107135,-0.009815330314
1253.0,4.0833767462,-0.00987329228
1254.0,4.0824107135,-0.01003751785
1255.0,4.0827327244,-0.010150221672
1256.0,4.0827327244,-0.009931254246
1257.0,4.0827327244,-0.00999565643
1258.0,4.0827327244,-0.009931254246
1259.0,4.0827327244,-0.009924814028
1260.0,4.0830547353,-0.009821770533
1261.0,4.0827327244,-0.010156661891
1262.0,4.0827327244,-0.009860411843
1263.0,4.0824107135,-0.009886172717
1264.0,4.0827327244,-0.009863631953000001
1265.0,4.0827327244,-0.009960235228999999
1266.0,4.0824107135,-0.009931254246
1267.0,4.0824107135,-0.009824990642
1268.0,4.0824107135,-0.009850751516000001
1269.0,4.0830547353,-0.009937694464
1270.0,4.0830547353,-0.009860411843
1271.0,4.0827327244,-0.009918373809
1272.0,4.0830547353,-0.009902273263
1273.0,4.0827327244,-0.009969895557000001
1274.0,4.0824107135,-0.009699406383
1275.0,4.0827327244,-0.009876512389
1276.0,4.0824107135,-0.009895833045
1277.0,4.0827327244,-0.009908713482
1278.0,4.0827327244,-0.010047178178
1279.0,4.0827327244,-0.009908713482
1280.0,4.0824107135,-0.010027857522000002
1281.0,4.0827327244,-0.010027857522000002
1282.0,4.0824107135,-0.009847531407
1283.0,4.0827327244,-0.01003751785
1284.0,4.0827327244,-0.009863631953000001
1285.0,4.0824107135,-0.009937694464
1286.0,4.0820887026,-0.009944134683
1287.0,4.0827327244,-0.009876512389
1288.0,4.0827327244,-0.009808890096
1289.0,4.0824107135,-0.009911933591
1290.0,4.0827327244,-0.009786349332
1291.0,4.0824107135,-0.009931254246
1292.0,4.0827327244,-0.009969895557000001
1293.0,4.0827327244,-0.010050398287
1294.0,4.0820887026,-0.009721947146999999
1295.0,4.0830547353,-0.009944134683
1296.0,4.0824107135,-0.009973115666
1297.0,4.0827327244,-0.009805669987
1298.0,4.0827327244,-0.009979555884
1299.0,4.0824107135,-0.009818550424
1300.0,4.0824107135,-0.010011756976
1301.0,4.0824107135,-0.009924814028
1302.0,4.0827327244,-0.009969895557000001
1303.0,4.0827327244,-0.009824990642
1304.0,4.0827327244,-0.009834650969999999
1305.0,4.0824107135,-0.009876512389
1306.0,4.0830547353,-0.009870072171
1307.0,4.0824107135,-0.009879732499
1308.0,4.0820887026,-0.009837871079
1309.0,4.0827327244,-0.009805669987
1310.0,4.0833767462,-0.009892612936
1311.0,4.0824107135,-0.009853971625
1312.0,4.0827327244,-0.009821770533
1313.0,4.0833767462,-0.009702626492
1314.0,4.0820887026,-0.009770248785
1315.0,4.0824107135,-0.009882952608
1316.0,4.0824107135,-0.009844311297
1317.0,4.0824107135,-0.009747708021
1318.0,4.0827327244,-0.009773468895
1319.0,4.0827327244,-0.009725167257000001
1320.0,4.0827327244,-0.009744487912000001
1321.0,4.0827327244,-0.009731607475000001
1322.0,4.0824107135,-0.009921593918
1323.0,4.0824107135,-0.009850751516000001
1324.0,4.0827327244,-0.009754148239
1325.0,4.0824107135,-0.009728387366
1326.0,4.0827327244,-0.009815330314
1327.0,4.0827327244,-0.009747708021
1328.0,4.0830547353,-0.009667205291
1329.0,4.0830547353,-0.009705846601
1330.0,4.0824107135,-0.009841091187999999
1331.0,4.0830547353,-0.009837871079
1332.0,4.0824107135,-0.009860411843
1333.0,4.0824107135,-0.009808890096
1334.0,4.0824107135,-0.00987329228
1335.0,4.0827327244,-0.009786349332
1336.0,4.0824107135,-0.009815330314
1337.0,4.0827327244,-0.009824990642
1338.0,4.0824107135,-0.009660765072
1339.0,4.0824107135,-0.009870072171
1340.0,4.0827327244,-0.009960235228999999
1341.0,4.0824107135,-0.009847531407
1342.0,4.0827327244,-0.009731607475000001
1343.0,4.0827327244,-0.009734827583999999
1344.0,4.0827327244,-0.009731607475000001
1345.0,4.0827327244,-0.009805669987
1346.0,4.0827327244,-0.009763808567
1347.0,4.0827327244,-0.009718727038
1348.0,4.0830547353,-0.009689746055
1349.0,4.0827327244,-0.009728387366
1350.0,4.0824107135,-0.00979278955
1351.0,4.0827327244,-0.009667205291
1352.0,4.0827327244,-0.009754148239
1353.0,4.0827327244,-0.009692966164
1354.0,4.0820887026,-0.009705846601
1355.0,4.0827327244,-0.009866852062
1356.0,4.0824107135,-0.009738047693
1357.0,4.0827327244,-0.009564161796
1358.0,4.0827327244,-0.009593142779
1359.0,4.0827327244,-0.009622123762
1360.0,4.0824107135,-0.009738047693
1361.0,4.0827327244,-0.009741267803
1362.0,4.0827327244,-0.009805669987
1363.0,4.0827327244,-0.009731607475000001
1364.0,4.0824107135,-0.009699406383
1365.0,4.0830547353,-0.009522300376
1366.0,4.0830547353,-0.009596362887999999
1367.0,4.0824107135,-0.009680085728
1368.0,4.0824107135,-0.009824990642
1369.0,4.0827327244,-0.009625343871000001
1370.0,4.0827327244,-0.009622123762
1371.0,4.0827327244,-0.009638224308
1372.0,4.0827327244,-0.009747708021
1373.0,4.0827327244,-0.009683305837
1374.0,4.0830547353,-0.0096704254
1375.0,4.0827327244,-0.009544841141
1376.0,4.0830547353,-0.009535180813
1377.0,4.0827327244,-0.009528740595
1378.0,4.0827327244,-0.009796009659
1379.0,4.0830547353,-0.009660765072
1380.0,4.0827327244,-0.009551281359
1381.0,4.0827327244,-0.00958670256
1382.0,4.0827327244,-0.00958670256
1383.0,4.0827327244,-0.009622123762
1384.0,4.0824107135,-0.009660765072
1385.0,4.0827327244,-0.009654324854
1386.0,4.0830547353,-0.009815330314
1387.0,4.0827327244,-0.00958670256
1388.0,4.0827327244,-0.009609243324999999
1389.0,4.0827327244,-0.009441797646
1390.0,4.0824107135,-0.009692966164
1391.0,4.0827327244,-0.009705846601
1392.0,4.0827327244,-0.009577042233
1393.0,4.0824107135,-0.009554501468
1394.0,4.0827327244,-0.009663985182
1395.0,4.0824107135,-0.009606023216
1396.0,4.0820887026,-0.009615683542999999
1397.0,4.0824107135,-0.009686525946
1398.0,4.0827327244,-0.009696186274
1399.0,4.0824107135,-0.009686525946
1400.0,4.0827327244,-0.009721947146999999
1401.0,4.0830547353,-0.009612463434
1402.0,4.0827327244,-0.0096704254
1403.0,4.0824107135,-0.009702626492
1404.0,4.0827327244,-0.009580262342
1405.0,4.0827327244,-0.009499759612000001
1406.0,4.0827327244,-0.009609243324999999
1407.0,4.0827327244,-0.009493319393
1408.0,4.0827327244,-0.009570602014
1409.0,4.0827327244,-0.00950619983
1410.0,4.0827327244,-0.00950619983
1411.0,4.0824107135,-0.009615683542999999
1412.0,4.0827327244,-0.009573822124
1413.0,4.0827327244,-0.009554501468
1414.0,4.0827327244,-0.009470778628999999
1415.0,4.0827327244,-0.009461118301
1416.0,4.0827327244,-0.009531960704
1417.0,4.0827327244,-0.009515860158
1418.0,4.0824107135,-0.009493319393
1419.0,4.0827327244,-0.009554501468
1420.0,4.0824107135,-0.009538400922
1421.0,4.0827327244,-0.009502979721
1422.0,4.0820887026,-0.009570602014
1423.0,4.0824107135,-0.009615683542999999
1424.0,4.0827327244,-0.009577042233
1425.0,4.0824107135,-0.009538400922
1426.0,4.0830547353,-0.009531960704
1427.0,4.0824107135,-0.009499759612000001
1428.0,4.0824107135,-0.009490099283999999
1429.0,4.0833767462,-0.009589922669999999
1430.0,4.0830547353,-0.009515860158
1431.0,4.0827327244,-0.009457898192
1432.0,4.0827327244,-0.009583482451
1433.0,4.0827327244,-0.009622123762
1434.0,4.0824107135,-0.009692966164
1435.0,4.0830547353,-0.009445017755
1436.0,4.0827327244,-0.009544841141
1437.0,4.0827327244,-0.009451457974
1438.0,4.0827327244,-0.009512640049
1439.0,4.0830547353,-0.009370955243
1440.0,4.0824107135,-0.009473998738
1441.0,4.0824107135,-0.009551281359
1442.0,4.0830547353,-0.009406376445
1443.0,4.0820887026,-0.009638224308
1444.0,4.0827327244,-0.009473998738
1445.0,4.0820887026,-0.009593142779
1446.0,4.0820887026,-0.009390275899
1447.0,4.0827327244,-0.00954806125
1448.0,4.0827327244,-0.009580262342
1449.0,4.0824107135,-0.009284012295
1450.0,4.0824107135,-0.00946433841
1451.0,4.0827327244,-0.009387055788999999
1452.0,4.0830547353,-0.009573822124
1453.0,4.0827327244,-0.009316213387
1454.0,4.0824107135,-0.009461118301
1455.0,4.0820887026,-0.009351634588
1456.0,4.0824107135,-0.009361294916
1457.0,4.0824107135,-0.009451457974
1458.0,4.0824107135,-0.009541621032
1459.0,4.0824107135,-0.00938383568
1460.0,4.0827327244,-0.00946755852
1461.0,4.0827327244,-0.009296892732
1462.0,4.0827327244,-0.009502979721
1463.0,4.0827327244,-0.009390275899
1464.0,4.0827327244,-0.009374175353000001
1465.0,4.0827327244,-0.009332313933
1466.0,4.0830547353,-0.009512640049
1467.0,4.0824107135,-0.00950619983
1468.0,4.0820887026,-0.009441797646
1469.0,4.0827327244,-0.009390275899
1470.0,4.0827327244,-0.009483659065999999
1471.0,4.0820887026,-0.009451457974
1472.0,4.0827327244,-0.009390275899
1473.0,4.0833767462,-0.009377395462
1474.0,4.0827327244,-0.009226050329
1475.0,4.0827327244,-0.009300112841
1476.0,4.0827327244,-0.009390275899
1477.0,4.0824107135,-0.009422476991
1478.0,4.0827327244,-0.00962856398
1479.0,4.0827327244,-0.009528740595
1480.0,4.0827327244,-0.009242150875
1481.0,4.0827327244,-0.009403156335000001
1482.0,4.0830547353,-0.009470778628999999
1483.0,4.0827327244,-0.009364515024999999
1484.0,4.0827327244,-0.009287232404
1485.0,4.0827327244,-0.00921961011
1486.0,4.0827327244,-0.009451457974
1487.0,4.0824107135,-0.009461118301
1488.0,4.0827327244,-0.009470778628999999
1489.0,4.0820887026,-0.009602803107
1490.0,4.0830547353,-0.009271131858
1491.0,4.0824107135,-0.00938383568
1492.0,4.0824107135,-0.00938383568
1493.0,4.0827327244,-0.009451457974
1494.0,4.0827327244,-0.009403156335000001
1495.0,4.0827327244,-0.009428917209
1496.0,4.0827327244,-0.009319433496
1497.0,4.0824107135,-0.009242150875
1498.0,4.0827327244,-0.00950619983
1499.0,4.0824107135,-0.009422476991
1500.0,4.0830547353,-0.009396716117
1501.0,4.0827327244,-0.009316213387
1502.0,4.0830547353,-0.009338754151
1503.0,4.0827327244,-0.009284012295
1504.0,4.0824107135,-0.009428917209
1505.0,4.0827327244,-0.009322653605
1506.0,4.0827327244,-0.009287232404
1507.0,4.0827327244,-0.009322653605
1508.0,4.0830547353,-0.009438577537
1509.0,4.0824107135,-0.009280792185
1510.0,4.0827327244,-0.009351634588
1511.0,4.0827327244,-0.009374175353000001
1512.0,4.0827327244,-0.009477218847
1513.0,4.0827327244,-0.009332313933
1514.0,4.0827327244,-0.009377395462
1515.0,4.0830547353,-0.009370955243
1516.0,4.0827327244,-0.009358074806999999
1517.0,4.0817666916,-0.009206729674
1518.0,4.0824107135,-0.009338754151
1519.0,4.0827327244,-0.009309773168
1520.0,4.0830547353,-0.009271131858
1521.0,4.0827327244,-0.00946433841
1522.0,4.0824107135,-0.009235710657
1523.0,4.0824107135,-0.009206729674
1524.0,4.0824107135,-0.009248591093
1525.0,4.0824107135,-0.009300112841
1526.0,4.0824107135,-0.009274351967
1527.0,4.0820887026,-0.009329093824
1528.0,4.0827327244,-0.009267911749
1529.0,4.0824107135,-0.009438577537
1530.0,4.0824107135,-0.009190629128
1531.0,4.0824107135,-0.009348414479
1532.0,4.0824107135,-0.009155207926
1533.0,4.0827327244,-0.009441797646
1534.0,4.0824107135,-0.009312993278
1535.0,4.0824107135,-0.009164868254000001
1536.0,4.0830547353,-0.009267911749
1537.0,4.0830547353,-0.009473998738
1538.0,4.0824107135,-0.009255031312
1539.0,4.0824107135,-0.009274351967
1540.0,4.0827327244,-0.009226050329
1541.0,4.0827327244,-0.009509419939000001
1542.0,4.0824107135,-0.009377395462
1543.0,4.0827327244,-0.00934197426
1544.0,4.0827327244,-0.009184188909
1545.0,4.0824107135,-0.009306553059
1546.0,4.0827327244,-0.009190629128
1547.0,4.0824107135,-0.009177748691
1548.0,4.0827327244,-0.00913910738
1549.0,4.0824107135,-0.00913910738
1550.0,4.0827327244,-0.009312993278
1551.0,4.0830547353,-0.00922283022
1552.0,4.0820887026,-0.00922283022
1553.0,4.0830547353,-0.009135887271
1554.0,4.0824107135,-0.009261471529999999
1555.0,4.0824107135,-0.009258251421
1556.0,4.0820887026,-0.009245370984
1557.0,4.0824107135,-0.009216390001
1558.0,4.0824107135,-0.0091809688
1559.0,4.0824107135,-0.009161648145
1560.0,4.0827327244,-0.009229270438
1561.0,4.0824107135,-0.00934197426
1562.0,4.0827327244,-0.009094025851
1563.0,4.0824107135,-0.00934197426
1564.0,4.0827327244,-0.009248591093
1565.0,4.0824107135,-0.009229270438
1566.0,4.0827327244,-0.009280792185
1567.0,4.0830547353,-0.009235710657
1568.0,4.0824107135,-0.009229270438
1569.0,4.0827327244,-0.009287232404
1570.0,4.0827327244,-0.00913910738
1571.0,4.0827327244,-0.009145547599
1572.0,4.0827327244,-0.009238930765999999
1573.0,4.0827327244,-0.009277572076000001
1574.0,4.0824107135,-0.009171308472000001
1575.0,4.0824107135,-0.009248591093
1576.0,4.0830547353,-0.009068264978
1577.0,4.0824107135,-0.009129447053
1578.0,4.0824107135,-0.009148767708
1579.0,4.0817666916,-0.009151987817000001
1580.0,4.0824107135,-0.009351634588
1581.0,4.0824107135,-0.00922283022
1582.0,4.0827327244,-0.009235710657
1583.0,4.0830547353,-0.009119786725
1584.0,4.0830547353,-0.009248591093
1585.0,4.0824107135,-0.009193849237
1586.0,4.0824107135,-0.009052164431000001
1587.0,4.0827327244,-0.009171308472000001
1588.0,4.0827327244,-0.009168088363
1589.0,4.0824107135,-0.008955561155
1590.0,4.0827327244,-0.009077925305
1591.0,4.0827327244,-0.009132667162
1592.0,4.0827327244,-0.009145547599
1593.0,4.0824107135,-0.008939460609
1594.0,4.0827327244,-0.009235710657
1595.0,4.0827327244,-0.009287232404
1596.0,4.0827327244,-0.009036063884999999
1597.0,4.0827327244,-0.009087585633
1598.0,4.0824107135,-0.009126226943
1599.0,4.0824107135,-0.009177748691
1600.0,4.0827327244,-0.009168088363
1601.0,4.0824107135,-0.009068264978
1602.0,4.0827327244,-0.009042504104
1603.0,4.0830547353,-0.009084365524
1604.0,4.0830547353,-0.009119786725
1605.0,4.0824107135,-0.009174528581
1606.0,4.0827327244,-0.009110126397
1607.0,4.0824107135,-0.009129447053
1608.0,4.0820887026,-0.009071485087
1609.0,4.0820887026,-0.009206729674
1610.0,4.0824107135,-0.009039283995000001
1611.0,4.0827327244,-0.009184188909
1612.0,4.0824107135,-0.009155207926
1613.0,4.0824107135,-0.00913910738
1614.0,4.0824107135,-0.009061824759
1615.0,4.0824107135,-0.009135887271
1616.0,4.0827327244,-0.009068264978
1617.0,4.0827327244,-0.009036063884999999
1618.0,4.0824107135,-0.008965221483
1619.0,4.0824107135,-0.009065044868
1620.0,4.0824107135,-0.008981322029
1621.0,4.0827327244,-0.009171308472000001
1622.0,4.0827327244,-0.008997422575
1623.0,4.0824107135,-0.009010303012
1624.0,4.0827327244,-0.009110126397
1625.0,4.0824107135,-0.009084365524
1626.0,4.0827327244,-0.009110126397
1627.0,4.0827327244,-0.009087585633
1628.0,4.0824107135,-0.009055384541
1629.0,4.0827327244,-0.009019963339
1630.0,4.0827327244,-0.009119786725
1631.0,4.0824107135,-0.009026403558000001
1632.0,4.0830547353,-0.009019963339
1633.0,4.0824107135,-0.008933020391
1634.0,4.0827327244,-0.009003862793
1635.0,4.0827327244,-0.009074705196
1636.0,4.0827327244,-0.008990982356
1637.0,4.0827327244,-0.008984542138
1638.0,4.0824107135,-0.008962001374
1639.0,4.0824107135,-0.009106906288
1640.0,4.0824107135,-0.009103686179
1641.0,4.0827327244,-0.008984542138
1642.0,4.0824107135,-0.008984542138
1643.0,4.0824107135,-0.008987762247
1644.0,4.0824107135,-0.009081145414
1645.0,4.0827327244,-0.009052164431000001
1646.0,4.0824107135,-0.00910046607
1647.0,4.0827327244,-0.008791335584999999
1648.0,4.0827327244,-0.009019963339
1649.0,4.0827327244,-0.009171308472000001
1650.0,4.0824107135,-0.009110126397
1651.0,4.0827327244,-0.009129447053
1652.0,4.0827327244,-0.009023183449
1653.0,4.0827327244,-0.009081145414
1654.0,4.0827327244,-0.009042504104
1655.0,4.0824107135,-0.009094025851
1656.0,4.0824107135,-0.009065044868
1657.0,4.0830547353,-0.008907259517
1658.0,4.0827327244,-0.009036063884999999
1659.0,4.0824107135,-0.009171308472000001
1660.0,4.0827327244,-0.00897488181
1661.0,4.0830547353,-0.009132667162
1662.0,4.0824107135,-0.00897810192
1663.0,4.0824107135,-0.008942680718
1664.0,4.0827327244,-0.009007082903
1665.0,4.0824107135,-0.009039283995000001
1666.0,4.0824107135,-0.009071485087
1667.0,4.0830547353,-0.00897488181
1668.0,4.0824107135,-0.009106906288
1669.0,4.0824107135,-0.008952341046
1670.0,4.0824107135,-0.009113346506
1671.0,4.0827327244,-0.009087585633
1672.0,4.0824107135,-0.008962001374
1673.0,4.0827327244,-0.008920139954000001
1674.0,4.0824107135,-0.008994202466
1675.0,4.0827327244,-0.008884718753
1676.0,4.0824107135,-0.008868618206
1677.0,4.0824107135,-0.008913699735
1678.0,4.0830547353,-0.008987762247
1679.0,4.0824107135,-0.009007082903
1680.0,4.0827327244,-0.009119786725
1681.0,4.0824107135,-0.00885251766
1682.0,4.0824107135,-0.008797775804
1683.0,4.0820887026,-0.008865398097
1684.0,4.0827327244,-0.00897810192
1685.0,4.0827327244,-0.008907259517
1686.0,4.0827327244,-0.008765574712
1687.0,4.0827327244,-0.008923360063
1688.0,4.0824107135,-0.008994202466
1689.0,4.0827327244,-0.008910479625999999
1690.0,4.0827327244,-0.008913699735
1691.0,4.0827327244,-0.00910046607
1692.0,4.0827327244,-0.008958781264
1693.0,4.0830547353,-0.008887938862
1694.0,4.0824107135,-0.008842857333
1695.0,4.0827327244,-0.008929800281
1696.0,4.0830547353,-0.008987762247
1697.0,4.0827327244,-0.008900819299000001
1698.0,4.0830547353,-0.008942680718
1699.0,4.0820887026,-0.0089362405
1700.0,4.0824107135,-0.008984542138
1701.0,4.0820887026,-0.008997422575
1702.0,4.0827327244,-0.008942680718
1703.0,4.0824107135,-0.008878278534
1704.0,4.0824107135,-0.008762354603
1705.0,4.0824107135,-0.008746254056
1706.0,4.0824107135,-0.008849297551
1707.0,4.0824107135,-0.008949120937
1708.0,4.0824107135,-0.00873015351
1709.0,4.0827327244,-0.008952341046
1710.0,4.0827327244,-0.008868618206
1711.0,4.0824107135,-0.00885251766
1712.0,4.0827327244,-0.008704392637
1713.0,4.0827327244,-0.008913699735
1714.0,4.0827327244,-0.00885251766
1715.0,4.0827327244,-0.008849297551
1716.0,4.0827327244,-0.008656090999
1717.0,4.0827327244,-0.008768794821
1718.0,4.0830547353,-0.008752694275
1719.0,4.0824107135,-0.008829976896
1720.0,4.0827327244,-0.009003862793
1721.0,4.0830547353,-0.00885573777
1722.0,4.0824107135,-0.008807436131
1723.0,4.0827327244,-0.008652870888999999
1724.0,4.0827327244,-0.008817096459
1725.0,4.0827327244,-0.008823536678
1726.0,4.0827327244,-0.008800995913000001
1727.0,4.0824107135,-0.008762354603
1728.0,4.0827327244,-0.008897599188999999
1729.0,4.0827327244,-0.008810656241
1730.0,4.0827327244,-0.008955561155
1731.0,4.0830547353,-0.008791335584999999
1732.0,4.0824107135,-0.008829976896
1733.0,4.0824107135,-0.00885251766
1734.0,4.0830547353,-0.008884718753
1735.0,4.0827327244,-0.008775235039
1736.0,4.0827327244,-0.008807436131
1737.0,4.0824107135,-0.008759134493
1738.0,4.0827327244,-0.008759134493
1739.0,4.0830547353,-0.008878278534
1740.0,4.0827327244,-0.008762354603
1741.0,4.0827327244,-0.008749474166
1742.0,4.0824107135,-0.008804216022
1743.0,4.0824107135,-0.008846077442
1744.0,4.0827327244,-0.008955561155
1745.0,4.0827327244,-0.008726933401
1746.0,4.0824107135,-0.008800995913000001
1747.0,4.0827327244,-0.008697952418
1748.0,4.0827327244,-0.008862177988
1749.0,4.0827327244,-0.008672191545
1750.0,4.0827327244,-0.008794555695000001
1751.0,4.0824107135,-0.008723713292
1752.0,4.0827327244,-0.008839637224
1753.0,4.0827327244,-0.008807436131
1754.0,4.0827327244,-0.008749474166
1755.0,4.0824107135,-0.008726933401
1756.0,4.0824107135,-0.008862177988
1757.0,4.0827327244,-0.008704392637
1758.0,4.0824107135,-0.0089362405
1759.0,4.0827327244,-0.008858957879
1760.0,4.0830547353,-0.008788115476
1761.0,4.0824107135,-0.008810656241
1762.0,4.0824107135,-0.008881498643
1763.0,4.0827327244,-0.008710832855
1764.0,4.0827327244,-0.008817096459
1765.0,4.0824107135,-0.00885251766
1766.0,4.0824107135,-0.008794555695000001
1767.0,4.0824107135,-0.008962001374
1768.0,4.0824107135,-0.008907259517
1769.0,4.0830547353,-0.008743033947
1770.0,4.0824107135,-0.008829976896
1771.0,4.0827327244,-0.008833197005
1772.0,4.0827327244,-0.008723713292
1773.0,4.0827327244,-0.008929800281
1774.0,4.0824107135,-0.008743033947
1775.0,4.0824107135,-0.008656090999
1776.0,4.0827327244,-0.00873015351
1777.0,4.0827327244,-0.008887938862
1778.0,4.0827327244,-0.008804216022
1779.0,4.0827327244,-0.008688292091000001
1780.0,4.0827327244,-0.008923360063
1781.0,4.0824107135,-0.008839637224
1782.0,4.0824107135,-0.008665751325999999
1783.0,4.0827327244,-0.008817096459
1784.0,4.0827327244,-0.008794555695000001
1785.0,4.0824107135,-0.008781675258
1786.0,4.0824107135,-0.008791335584999999
1787.0,4.0824107135,-0.008810656241
1788.0,4.0824107135,-0.008788115476
1789.0,4.0827327244,-0.008759134493
1790.0,4.0830547353,-0.008720493183
1791.0,4.0820887026,-0.008704392637
1792.0,4.0824107135,-0.008543387176
1793.0,4.0824107135,-0.008884718753
1794.0,4.0824107135,-0.008601349142
1795.0,4.0820887026,-0.008794555695000001
1796.0,4.0830547353,-0.008739813838
1797.0,4.0830547353,-0.008707612746
1798.0,4.0824107135,-0.008781675258
1799.0,4.0827327244,-0.008601349142
1800.0,4.0824107135,-0.008739813838
1801.0,4.0820887026,-0.008743033947
1802.0,4.0820887026,-0.008768794821
1803.0,4.0824107135,-0.00873015351
1804.0,4.0824107135,-0.008791335584999999
1805.0,4.0820887026,-0.008717273074
